Group	Tools	Tools_Values
percent0.25	ALDEx2	35
percent0.25	ALDEx2	31
percent0.25	ALDEx2	31
percent0.25	ALDEx2	36
percent0.25	ALDEx2	40
percent0.25	ALDEx2	28
percent0.25	ALDEx2	28
percent0.25	ALDEx2	38
percent0.25	ALDEx2	30
percent0.25	ALDEx2	43
percent0.25	ALDEx2	36
percent0.25	ALDEx2	27
percent0.25	ALDEx2	29
percent0.25	ALDEx2	27
percent0.25	ALDEx2	29
percent0.25	ALDEx2	23
percent0.25	ALDEx2	33
percent0.25	ALDEx2	33
percent0.25	ALDEx2	29
percent0.25	ALDEx2	32
percent0.25	ALDEx2	30
percent0.25	ALDEx2	29
percent0.25	ALDEx2	31
percent0.25	ALDEx2	35
percent0.25	ALDEx2	31
percent0.25	ALDEx2	28
percent0.25	ALDEx2	35
percent0.25	ALDEx2	32
percent0.25	ALDEx2	37
percent0.25	ALDEx2	40
percent0.25	ALDEx2	27
percent0.25	ALDEx2	26
percent0.25	ALDEx2	33
percent0.25	ALDEx2	41
percent0.25	ALDEx2	24
percent0.25	ALDEx2	33
percent0.25	ALDEx2	38
percent0.25	ALDEx2	37
percent0.25	ALDEx2	26
percent0.25	ALDEx2	45
percent0.25	ALDEx2	28
percent0.25	ALDEx2	28
percent0.25	ALDEx2	35
percent0.25	ALDEx2	31
percent0.25	ALDEx2	30
percent0.25	ALDEx2	36
percent0.25	ALDEx2	29
percent0.25	ALDEx2	34
percent0.25	ALDEx2	39
percent0.25	ALDEx2	32
percent0.25	ALDEx2	27
percent0.25	ALDEx2	36
percent0.25	ALDEx2	28
percent0.25	ALDEx2	27
percent0.25	ALDEx2	30
percent0.25	ALDEx2	40
percent0.25	ALDEx2	32
percent0.25	ALDEx2	31
percent0.25	ALDEx2	31
percent0.25	ALDEx2	34
percent0.25	ALDEx2	25
percent0.25	ALDEx2	25
percent0.50	ALDEx2	66
percent0.50	ALDEx2	57
percent0.50	ALDEx2	60
percent0.50	ALDEx2	56
percent0.50	ALDEx2	65
percent0.50	ALDEx2	54
percent0.50	ALDEx2	68
percent0.50	ALDEx2	63
percent0.50	ALDEx2	55
percent0.50	ALDEx2	61
percent0.50	ALDEx2	55
percent0.50	ALDEx2	61
percent0.50	ALDEx2	72
percent0.50	ALDEx2	64
percent0.50	ALDEx2	61
percent0.50	ALDEx2	58
percent0.50	ALDEx2	55
percent0.50	ALDEx2	66
percent0.50	ALDEx2	66
percent0.50	ALDEx2	55
percent0.50	ALDEx2	72
percent0.50	ALDEx2	59
percent0.50	ALDEx2	69
percent0.50	ALDEx2	55
percent0.50	ALDEx2	66
percent0.50	ALDEx2	80
percent0.50	ALDEx2	66
percent0.50	ALDEx2	64
percent0.50	ALDEx2	57
percent0.50	ALDEx2	70
percent0.50	ALDEx2	64
percent0.50	ALDEx2	58
percent0.50	ALDEx2	59
percent0.50	ALDEx2	61
percent0.50	ALDEx2	73
percent0.50	ALDEx2	56
percent0.50	ALDEx2	69
percent0.50	ALDEx2	57
percent0.50	ALDEx2	71
percent0.50	ALDEx2	66
percent0.50	ALDEx2	64
percent0.50	ALDEx2	63
percent0.50	ALDEx2	68
percent0.50	ALDEx2	60
percent0.50	ALDEx2	56
percent0.50	ALDEx2	71
percent0.50	ALDEx2	64
percent0.50	ALDEx2	74
percent0.50	ALDEx2	65
percent0.50	ALDEx2	65
percent0.50	ALDEx2	60
percent0.50	ALDEx2	67
percent0.50	ALDEx2	58
percent0.50	ALDEx2	58
percent0.50	ALDEx2	59
percent0.50	ALDEx2	70
percent0.50	ALDEx2	66
percent0.50	ALDEx2	61
percent0.50	ALDEx2	52
percent0.50	ALDEx2	60
percent0.50	ALDEx2	54
percent0.50	ALDEx2	62
percent0.50	ALDEx2	64
percent0.50	ALDEx2	60
percent0.50	ALDEx2	61
percent0.50	ALDEx2	65
percent0.50	ALDEx2	75
percent0.50	ALDEx2	66
percent0.50	ALDEx2	63
percent0.50	ALDEx2	53
percent0.50	ALDEx2	66
percent0.50	ALDEx2	77
percent0.50	ALDEx2	51
percent0.50	ALDEx2	71
percent0.50	ALDEx2	75
percent0.50	ALDEx2	65
percent0.50	ALDEx2	53
percent0.50	ALDEx2	81
percent0.50	ALDEx2	65
percent0.50	ALDEx2	54
percent0.50	ALDEx2	61
percent0.50	ALDEx2	63
percent0.50	ALDEx2	62
percent0.50	ALDEx2	64
percent0.50	ALDEx2	62
percent0.50	ALDEx2	65
percent0.50	ALDEx2	63
percent0.50	ALDEx2	64
percent0.50	ALDEx2	55
percent0.50	ALDEx2	66
percent0.50	ALDEx2	58
percent0.50	ALDEx2	55
percent0.50	ALDEx2	51
percent0.50	ALDEx2	63
percent0.50	ALDEx2	62
percent0.50	ALDEx2	55
percent0.50	ALDEx2	67
percent0.50	ALDEx2	65
percent0.50	ALDEx2	50
percent0.50	ALDEx2	64
percent1	ALDEx2	134
percent1	ALDEx2	119
percent1	ALDEx2	119
percent1	ALDEx2	107
percent1	ALDEx2	133
percent1	ALDEx2	112
percent1	ALDEx2	135
percent1	ALDEx2	130
percent1	ALDEx2	122
percent1	ALDEx2	131
percent1	ALDEx2	131
percent1	ALDEx2	115
percent1	ALDEx2	129
percent1	ALDEx2	134
percent1	ALDEx2	129
percent1	ALDEx2	124
percent1	ALDEx2	116
percent1	ALDEx2	125
percent1	ALDEx2	122
percent1	ALDEx2	122
percent1	ALDEx2	137
percent1	ALDEx2	140
percent1	ALDEx2	127
percent1	ALDEx2	117
percent1	ALDEx2	131
percent1	ALDEx2	136
percent1	ALDEx2	139
percent1	ALDEx2	121
percent1	ALDEx2	125
percent1	ALDEx2	128
percent1	ALDEx2	118
percent1	ALDEx2	114
percent1	ALDEx2	126
percent1	ALDEx2	122
percent1	ALDEx2	129
percent1	ALDEx2	132
percent1	ALDEx2	130
percent1	ALDEx2	125
percent1	ALDEx2	130
percent1	ALDEx2	131
percent1	ALDEx2	130
percent1	ALDEx2	131
percent1	ALDEx2	140
percent1	ALDEx2	123
percent1	ALDEx2	127
percent1	ALDEx2	137
percent1	ALDEx2	137
percent1	ALDEx2	240
percent1	ALDEx2	119
percent1	ALDEx2	122
percent1	ALDEx2	152
percent1	ALDEx2	118
percent1	ALDEx2	116
percent1	ALDEx2	120
percent1	ALDEx2	125
percent1	ALDEx2	133
percent1	ALDEx2	124
percent1	ALDEx2	127
percent1	ALDEx2	118
percent1	ALDEx2	120
percent1	ALDEx2	115
percent1	ALDEx2	111
percent1	ALDEx2	121
percent1	ALDEx2	124
percent1	ALDEx2	118
percent1	ALDEx2	125
percent1	ALDEx2	132
percent1	ALDEx2	120
percent1	ALDEx2	130
percent1	ALDEx2	115
percent1	ALDEx2	121
percent1	ALDEx2	132
percent1	ALDEx2	113
percent1	ALDEx2	131
percent1	ALDEx2	143
percent1	ALDEx2	123
percent1	ALDEx2	123
percent1	ALDEx2	146
percent1	ALDEx2	145
percent1	ALDEx2	105
percent1	ALDEx2	126
percent1	ALDEx2	132
percent1	ALDEx2	120
percent1	ALDEx2	128
percent1	ALDEx2	135
percent1	ALDEx2	118
percent1	ALDEx2	129
percent1	ALDEx2	120
percent1	ALDEx2	124
percent1	ALDEx2	118
percent1	ALDEx2	123
percent1	ALDEx2	118
percent1	ALDEx2	120
percent1	ALDEx2	123
percent1	ALDEx2	117
percent1	ALDEx2	109
percent1	ALDEx2	135
percent1	ALDEx2	133
percent1	ALDEx2	117
percent1	ALDEx2	131
percent0.05	ADAPT	8
percent0.05	ADAPT	7
percent0.05	ADAPT	6
percent0.05	ADAPT	3
percent0.05	ADAPT	7
percent0.05	ADAPT	7
percent0.05	ADAPT	7
percent0.05	ADAPT	12
percent0.05	ADAPT	3
percent0.05	ADAPT	7
percent0.05	ADAPT	8
percent0.05	ADAPT	8
percent0.05	ADAPT	10
percent0.05	ADAPT	5
percent0.05	ADAPT	7
percent0.05	ADAPT	6
percent0.05	ADAPT	5
percent0.05	ADAPT	7
percent0.05	ADAPT	4
percent0.05	ADAPT	6
percent0.05	ADAPT	10
percent0.05	ADAPT	6
percent0.05	ADAPT	5
percent0.05	ADAPT	7
percent0.05	ADAPT	3
percent0.05	ADAPT	7
percent0.05	ADAPT	7
percent0.05	ADAPT	7
percent0.05	ADAPT	9
percent0.05	ADAPT	6
percent0.05	ADAPT	6
percent0.05	ADAPT	3
percent0.05	ADAPT	9
percent0.05	ADAPT	7
percent0.05	ADAPT	4
percent0.05	ADAPT	7
percent0.05	ADAPT	3
percent0.05	ADAPT	5
percent0.05	ADAPT	4
percent0.05	ADAPT	5
percent0.05	ADAPT	7
percent0.05	ADAPT	4
percent0.05	ADAPT	8
percent0.05	ADAPT	5
percent0.05	ADAPT	5
percent0.05	ADAPT	4
percent0.05	ADAPT	9
percent0.05	ADAPT	6
percent0.05	ADAPT	8
percent0.05	ADAPT	8
percent0.05	ADAPT	8
percent0.05	ADAPT	8
percent0.05	ADAPT	7
percent0.05	ADAPT	6
percent0.05	ADAPT	5
percent0.05	ADAPT	10
percent0.05	ADAPT	5
percent0.05	ADAPT	6
percent0.05	ADAPT	5
percent0.05	ADAPT	8
percent0.05	ADAPT	7
percent0.05	ADAPT	4
percent0.05	ADAPT	8
percent0.05	ADAPT	8
percent0.05	ADAPT	9
percent0.05	ADAPT	9
percent0.05	ADAPT	7
percent0.05	ADAPT	7
percent0.05	ADAPT	6
percent0.05	ADAPT	5
percent0.05	ADAPT	7
percent0.05	ADAPT	12
percent0.05	ADAPT	5
percent0.05	ADAPT	4
percent0.05	ADAPT	7
percent0.05	ADAPT	7
percent0.05	ADAPT	5
percent0.05	ADAPT	9
percent0.05	ADAPT	7
percent0.05	ADAPT	6
percent0.05	ADAPT	6
percent0.05	ADAPT	4
percent0.05	ADAPT	5
percent0.05	ADAPT	7
percent0.05	ADAPT	6
percent0.05	ADAPT	5
percent0.05	ADAPT	7
percent0.05	ADAPT	5
percent0.05	ADAPT	6
percent0.05	ADAPT	9
percent0.05	ADAPT	5
percent0.05	ADAPT	6
percent0.05	ADAPT	5
percent0.05	ADAPT	12
percent0.05	ADAPT	8
percent0.05	ADAPT	9
percent0.05	ADAPT	4
percent0.05	ADAPT	5
percent0.05	ADAPT	4
percent0.05	ADAPT	5
percent0.10	ADAPT	16
percent0.10	ADAPT	12
percent0.10	ADAPT	13
percent0.10	ADAPT	14
percent0.10	ADAPT	13
percent0.10	ADAPT	11
percent0.10	ADAPT	14
percent0.10	ADAPT	22
percent0.10	ADAPT	10
percent0.10	ADAPT	12
percent0.10	ADAPT	12
percent0.10	ADAPT	11
percent0.10	ADAPT	16
percent0.10	ADAPT	17
percent0.10	ADAPT	9
percent0.10	ADAPT	12
percent0.10	ADAPT	11
percent0.10	ADAPT	12
percent0.10	ADAPT	13
percent0.10	ADAPT	9
percent0.10	ADAPT	14
percent0.10	ADAPT	12
percent0.10	ADAPT	14
percent0.10	ADAPT	16
percent0.10	ADAPT	12
percent0.10	ADAPT	20
percent0.10	ADAPT	16
percent0.10	ADAPT	12
percent0.10	ADAPT	20
percent0.10	ADAPT	16
percent0.10	ADAPT	8
percent0.10	ADAPT	13
percent0.10	ADAPT	18
percent0.10	ADAPT	14
percent0.10	ADAPT	12
percent0.10	ADAPT	12
percent0.10	ADAPT	12
percent0.10	ADAPT	13
percent0.10	ADAPT	12
percent0.10	ADAPT	12
percent0.10	ADAPT	13
percent0.10	ADAPT	14
percent0.10	ADAPT	18
percent0.10	ADAPT	8
percent0.10	ADAPT	10
percent0.10	ADAPT	12
percent0.10	ADAPT	18
percent0.10	ADAPT	15
percent0.10	ADAPT	16
percent0.10	ADAPT	14
percent0.10	ADAPT	13
percent0.10	ADAPT	10
percent0.10	ADAPT	11
percent0.10	ADAPT	11
percent0.10	ADAPT	14
percent0.10	ADAPT	14
percent0.10	ADAPT	9
percent0.10	ADAPT	13
percent0.10	ADAPT	15
percent0.10	ADAPT	16
percent0.10	ADAPT	12
percent0.10	ADAPT	10
percent0.10	ADAPT	14
percent0.10	ADAPT	13
percent0.10	ADAPT	14
percent0.10	ADAPT	15
percent0.10	ADAPT	13
percent0.10	ADAPT	16
percent0.10	ADAPT	12
percent0.10	ADAPT	9
percent0.10	ADAPT	15
percent0.10	ADAPT	22
percent0.10	ADAPT	10
percent0.10	ADAPT	9
percent0.10	ADAPT	16
percent0.10	ADAPT	14
percent0.10	ADAPT	9
percent0.10	ADAPT	19
percent0.10	ADAPT	13
percent0.10	ADAPT	15
percent0.10	ADAPT	13
percent0.10	ADAPT	10
percent0.10	ADAPT	9
percent0.10	ADAPT	14
percent0.10	ADAPT	13
percent0.10	ADAPT	12
percent0.10	ADAPT	18
percent0.10	ADAPT	11
percent0.10	ADAPT	12
percent0.10	ADAPT	12
percent0.10	ADAPT	14
percent0.10	ADAPT	12
percent0.10	ADAPT	10
percent0.10	ADAPT	19
percent0.10	ADAPT	11
percent0.10	ADAPT	14
percent0.10	ADAPT	8
percent0.10	ADAPT	14
percent0.10	ADAPT	11
percent0.10	ADAPT	15
percent0.15	ADAPT	23
percent0.15	ADAPT	16
percent0.15	ADAPT	17
percent0.15	ADAPT	19
percent0.15	ADAPT	19
percent0.15	ADAPT	15
percent0.15	ADAPT	19
percent0.15	ADAPT	26
percent0.15	ADAPT	17
percent0.15	ADAPT	18
percent0.15	ADAPT	14
percent0.15	ADAPT	19
percent0.15	ADAPT	27
percent0.15	ADAPT	24
percent0.15	ADAPT	16
percent0.15	ADAPT	22
percent0.15	ADAPT	20
percent0.15	ADAPT	18
percent0.15	ADAPT	16
percent0.15	ADAPT	12
percent0.15	ADAPT	17
percent0.15	ADAPT	15
percent0.15	ADAPT	21
percent0.15	ADAPT	18
percent0.15	ADAPT	18
percent0.15	ADAPT	30
percent0.15	ADAPT	24
percent0.15	ADAPT	18
percent0.15	ADAPT	23
percent0.15	ADAPT	28
percent0.15	ADAPT	15
percent0.15	ADAPT	18
percent0.15	ADAPT	21
percent0.15	ADAPT	19
percent0.15	ADAPT	22
percent0.15	ADAPT	18
percent0.15	ADAPT	18
percent0.15	ADAPT	20
percent0.15	ADAPT	22
percent0.15	ADAPT	18
percent0.15	ADAPT	20
percent0.15	ADAPT	21
percent0.15	ADAPT	25
percent0.15	ADAPT	15
percent0.15	ADAPT	15
percent0.15	ADAPT	24
percent0.15	ADAPT	23
percent0.15	ADAPT	23
percent0.15	ADAPT	24
percent0.15	ADAPT	20
percent0.15	ADAPT	20
percent0.15	ADAPT	17
percent0.15	ADAPT	23
percent0.15	ADAPT	17
percent0.15	ADAPT	21
percent0.15	ADAPT	18
percent0.15	ADAPT	12
percent0.15	ADAPT	20
percent0.15	ADAPT	19
percent0.15	ADAPT	22
percent0.15	ADAPT	20
percent0.15	ADAPT	14
percent0.15	ADAPT	19
percent0.15	ADAPT	19
percent0.15	ADAPT	19
percent0.15	ADAPT	21
percent0.15	ADAPT	22
percent0.15	ADAPT	26
percent0.15	ADAPT	20
percent0.15	ADAPT	13
percent0.15	ADAPT	21
percent0.15	ADAPT	29
percent0.15	ADAPT	15
percent0.15	ADAPT	21
percent0.15	ADAPT	23
percent0.15	ADAPT	25
percent0.15	ADAPT	14
percent0.15	ADAPT	30
percent0.15	ADAPT	15
percent0.15	ADAPT	19
percent0.15	ADAPT	19
percent0.15	ADAPT	19
percent0.15	ADAPT	17
percent0.15	ADAPT	21
percent0.15	ADAPT	18
percent0.15	ADAPT	21
percent0.15	ADAPT	26
percent0.15	ADAPT	19
percent0.15	ADAPT	16
percent0.15	ADAPT	22
percent0.15	ADAPT	16
percent0.15	ADAPT	17
percent0.15	ADAPT	16
percent0.15	ADAPT	25
percent0.15	ADAPT	18
percent0.15	ADAPT	18
percent0.15	ADAPT	17
percent0.15	ADAPT	19
percent0.15	ADAPT	17
percent0.15	ADAPT	18
percent0.25	ADAPT	38
percent0.25	ADAPT	32
percent0.25	ADAPT	31
percent0.25	ADAPT	32
percent0.25	ADAPT	34
percent0.25	ADAPT	21
percent0.25	ADAPT	36
percent0.25	ADAPT	37
percent0.25	ADAPT	27
percent0.25	ADAPT	28
percent0.25	ADAPT	33
percent0.25	ADAPT	31
percent0.25	ADAPT	42
percent0.25	ADAPT	40
percent0.25	ADAPT	30
percent0.25	ADAPT	28
percent0.25	ADAPT	39
percent0.25	ADAPT	26
percent0.25	ADAPT	31
percent0.25	ADAPT	22
percent0.25	ADAPT	35
percent0.25	ADAPT	31
percent0.25	ADAPT	35
percent0.25	ADAPT	34
percent0.25	ADAPT	31
percent0.25	ADAPT	38
percent0.25	ADAPT	32
percent0.25	ADAPT	30
percent0.25	ADAPT	34
percent0.25	ADAPT	39
percent0.25	ADAPT	25
percent0.25	ADAPT	30
percent0.25	ADAPT	32
percent0.25	ADAPT	31
percent0.25	ADAPT	38
percent0.25	ADAPT	26
percent0.25	ADAPT	34
percent0.25	ADAPT	33
percent0.25	ADAPT	35
percent0.25	ADAPT	33
percent0.25	ADAPT	31
percent0.25	ADAPT	37
percent0.25	ADAPT	42
percent0.25	ADAPT	28
percent0.25	ADAPT	28
percent0.25	ADAPT	39
percent0.25	ADAPT	31
percent0.25	ADAPT	44
percent0.25	ADAPT	36
percent0.25	ADAPT	27
percent0.25	ADAPT	31
percent0.25	ADAPT	27
percent0.25	ADAPT	29
percent0.25	ADAPT	23
percent0.25	ADAPT	33
percent0.25	ADAPT	33
percent0.25	ADAPT	30
percent0.25	ADAPT	33
percent0.25	ADAPT	31
percent0.25	ADAPT	30
percent0.25	ADAPT	31
percent0.25	ADAPT	36
percent0.25	ADAPT	31
percent0.25	ADAPT	28
percent0.25	ADAPT	35
percent0.25	ADAPT	32
percent0.25	ADAPT	37
percent0.25	ADAPT	40
percent0.25	ADAPT	27
percent0.25	ADAPT	26
percent0.25	ADAPT	33
percent0.25	ADAPT	41
percent0.25	ADAPT	24
percent0.25	ADAPT	34
percent0.25	ADAPT	38
percent0.25	ADAPT	39
percent0.25	ADAPT	26
percent0.25	ADAPT	45
percent0.25	ADAPT	28
percent0.25	ADAPT	28
percent0.25	ADAPT	35
percent0.25	ADAPT	31
percent0.25	ADAPT	30
percent0.25	ADAPT	37
percent0.25	ADAPT	30
percent0.25	ADAPT	35
percent0.25	ADAPT	42
percent0.25	ADAPT	33
percent0.25	ADAPT	27
percent0.25	ADAPT	36
percent0.25	ADAPT	29
percent0.25	ADAPT	27
percent0.25	ADAPT	32
percent0.25	ADAPT	40
percent0.25	ADAPT	32
percent0.25	ADAPT	31
percent0.25	ADAPT	32
percent0.25	ADAPT	34
percent0.25	ADAPT	26
percent0.25	ADAPT	26
percent0.50	ADAPT	66
percent0.50	ADAPT	58
percent0.50	ADAPT	60
percent0.50	ADAPT	57
percent0.50	ADAPT	65
percent0.50	ADAPT	54
percent0.50	ADAPT	68
percent0.50	ADAPT	64
percent0.50	ADAPT	56
percent0.50	ADAPT	62
percent0.50	ADAPT	56
percent0.50	ADAPT	62
percent0.50	ADAPT	72
percent0.50	ADAPT	65
percent0.50	ADAPT	61
percent0.50	ADAPT	60
percent0.50	ADAPT	71
percent0.50	ADAPT	67
percent0.50	ADAPT	67
percent0.50	ADAPT	56
percent0.50	ADAPT	72
percent0.50	ADAPT	59
percent0.50	ADAPT	69
percent0.50	ADAPT	56
percent0.50	ADAPT	66
percent0.50	ADAPT	81
percent0.50	ADAPT	66
percent0.50	ADAPT	64
percent0.50	ADAPT	57
percent0.50	ADAPT	72
percent0.50	ADAPT	64
percent0.50	ADAPT	59
percent0.50	ADAPT	61
percent0.50	ADAPT	61
percent0.50	ADAPT	73
percent0.50	ADAPT	56
percent0.50	ADAPT	70
percent0.50	ADAPT	57
percent0.50	ADAPT	71
percent0.50	ADAPT	68
percent0.50	ADAPT	65
percent0.50	ADAPT	64
percent0.50	ADAPT	69
percent0.50	ADAPT	61
percent0.50	ADAPT	56
percent0.50	ADAPT	71
percent0.50	ADAPT	65
percent0.50	ADAPT	75
percent0.50	ADAPT	65
percent0.50	ADAPT	66
percent0.50	ADAPT	62
percent0.50	ADAPT	68
percent0.50	ADAPT	58
percent0.50	ADAPT	58
percent0.50	ADAPT	59
percent0.50	ADAPT	70
percent0.50	ADAPT	66
percent0.50	ADAPT	61
percent0.50	ADAPT	52
percent0.50	ADAPT	62
percent0.50	ADAPT	54
percent0.50	ADAPT	63
percent0.50	ADAPT	64
percent0.50	ADAPT	61
percent0.50	ADAPT	61
percent0.50	ADAPT	65
percent0.50	ADAPT	76
percent0.50	ADAPT	66
percent0.50	ADAPT	64
percent0.50	ADAPT	53
percent0.50	ADAPT	66
percent0.50	ADAPT	77
percent0.50	ADAPT	51
percent0.50	ADAPT	72
percent0.50	ADAPT	76
percent0.50	ADAPT	67
percent0.50	ADAPT	54
percent0.50	ADAPT	82
percent0.50	ADAPT	65
percent0.50	ADAPT	55
percent0.50	ADAPT	61
percent0.50	ADAPT	63
percent0.50	ADAPT	62
percent0.50	ADAPT	64
percent0.50	ADAPT	62
percent0.50	ADAPT	65
percent0.50	ADAPT	66
percent0.50	ADAPT	65
percent0.50	ADAPT	55
percent0.50	ADAPT	66
percent0.50	ADAPT	59
percent0.50	ADAPT	55
percent0.50	ADAPT	52
percent0.50	ADAPT	63
percent0.50	ADAPT	62
percent0.50	ADAPT	55
percent0.50	ADAPT	69
percent0.50	ADAPT	65
percent0.50	ADAPT	51
percent0.50	ADAPT	65
percent1	ADAPT	134
percent1	ADAPT	119
percent1	ADAPT	119
percent1	ADAPT	107
percent1	ADAPT	133
percent1	ADAPT	112
percent1	ADAPT	135
percent1	ADAPT	130
percent1	ADAPT	122
percent1	ADAPT	131
percent1	ADAPT	131
percent1	ADAPT	115
percent1	ADAPT	129
percent1	ADAPT	134
percent1	ADAPT	129
percent1	ADAPT	124
percent1	ADAPT	157
percent1	ADAPT	125
percent1	ADAPT	122
percent1	ADAPT	122
percent1	ADAPT	137
percent1	ADAPT	140
percent1	ADAPT	127
percent1	ADAPT	117
percent1	ADAPT	131
percent1	ADAPT	136
percent1	ADAPT	139
percent1	ADAPT	121
percent1	ADAPT	125
percent1	ADAPT	128
percent1	ADAPT	118
percent1	ADAPT	114
percent1	ADAPT	126
percent1	ADAPT	122
percent1	ADAPT	129
percent1	ADAPT	132
percent1	ADAPT	130
percent1	ADAPT	125
percent1	ADAPT	130
percent1	ADAPT	211
percent1	ADAPT	130
percent1	ADAPT	131
percent1	ADAPT	140
percent1	ADAPT	123
percent1	ADAPT	127
percent1	ADAPT	137
percent1	ADAPT	137
percent1	ADAPT	143
percent1	ADAPT	119
percent1	ADAPT	122
percent1	ADAPT	115
percent1	ADAPT	118
percent1	ADAPT	116
percent1	ADAPT	120
percent1	ADAPT	125
percent1	ADAPT	133
percent1	ADAPT	124
percent1	ADAPT	132
percent1	ADAPT	118
percent1	ADAPT	120
percent1	ADAPT	115
percent1	ADAPT	111
percent1	ADAPT	121
percent1	ADAPT	124
percent1	ADAPT	118
percent1	ADAPT	125
percent1	ADAPT	132
percent1	ADAPT	120
percent1	ADAPT	130
percent1	ADAPT	115
percent1	ADAPT	121
percent1	ADAPT	132
percent1	ADAPT	113
percent1	ADAPT	131
percent1	ADAPT	143
percent1	ADAPT	123
percent1	ADAPT	123
percent1	ADAPT	146
percent1	ADAPT	145
percent1	ADAPT	105
percent1	ADAPT	126
percent1	ADAPT	132
percent1	ADAPT	120
percent1	ADAPT	128
percent1	ADAPT	135
percent1	ADAPT	118
percent1	ADAPT	129
percent1	ADAPT	120
percent1	ADAPT	124
percent1	ADAPT	118
percent1	ADAPT	123
percent1	ADAPT	118
percent1	ADAPT	120
percent1	ADAPT	123
percent1	ADAPT	117
percent1	ADAPT	109
percent1	ADAPT	135
percent1	ADAPT	133
percent1	ADAPT	117
percent1	ADAPT	131
